,name,longitude,latitude
15017,TANGSHAN,118.74061431102854,39.00119759134625
15018,TANGSHAN,118.74068576742792,39.00434283754888
15019,TANGSHAN,118.74554027602062,39.00403018394302
15020,DALIAN,121.06545129183436,38.80909294378972
15021,DALIAN,121.07110628657584,38.81200321242754
15022,DALIAN,121.07036538187351,38.8038487029575
15023,DALIAN,121.065067143027,38.80540324186726
15024,DALIAN,121.40302977278093,38.78514373843502
15025,YANTAI,121.42690891576127,37.59300485937883
15026,YANTAI,121.43171373412858,37.593952171956175
15027,YANTAI,121.43576775884144,37.59702964856954
15028,YANTAI,121.39757489851448,37.641880351540074
15029,YANTAI,121.40321865790943,37.6360344531999
15030,YANTAI,121.40822651582188,37.6430660936466
15031,YANTAI,121.40348839530436,37.64468770182128
15032,YANTAI,121.4187628638854,37.63501745785343
15033,YANTAI,120.19647701123922,37.655345276883374
15034,YANTAI,120.23083639504064,37.64623053656141
15035,YANTAI,120.23162838955596,37.57695737422977
15036,YANTAI,120.25412352489488,37.639209795005286
15037,YANTAI,120.25933879123116,37.632880942427406
15038,YANTAI,120.25430390245288,37.654738573861366
15039,YANTAI,120.23113416257512,37.64971149936645
15040,YANTAI,120.21350345483512,37.6593483263088
15041,YANTAI,120.19076304461682,37.66655689617052
15042,YANTAI,120.20178363581036,37.71224759009455
15043,YANTAI,120.81243126624892,37.8461684941771
15044,YANTAI,120.81238564000611,37.85069355101582
15045,YANTAI,120.6967303631352,37.89009693139752
15046,YANTAI,120.69196909237972,37.88657746498766
15047,DONGYING,118.79130300785148,38.24320625682433
15048,DONGYING,118.82854809644004,38.235396124478015
15049,DONGYING,118.82712447244676,38.23978842750047
15050,DONGYING,118.87448578191012,38.20739754517405
15051,DONGYING,118.99092485915756,38.026259384065405
15052,DONGYING,118.94892021236738,38.08657164796649
15053,DONGYING,118.94517394236534,38.08540755274103
15054,DONGYING,118.9513082576198,38.08804082697389
15055,YANTAI,119.92428080114306,37.43938939364743
15056,WEIFANG,119.06648948864029,37.296559283058265
15057,WEIFANG,119.03819249269527,37.299315872291054
15058,QINGDAO,120.2483707753212,36.084634173286446
15059,QINGDAO,120.24835852272297,36.09405670338188
15060,QINGDAO,120.26533544026265,36.10548023600793
15061,QINGDAO,120.26574903864704,36.10897182223693
15062,QINGDAO,120.26652242978636,36.09800449745384
15063,QINGDAO,120.271400616344,36.09747527328031
15064,QINGDAO,120.27124015201431,36.09281795194974
15065,QINGDAO,120.25994134751788,36.0910890075977
15066,QINGDAO,120.25398998302038,36.09278820447424
15067,QINGDAO,120.25410548278374,36.08790856040097
15068,QINGDAO,120.25965694715664,36.08106135219733
15069,QINGDAO,120.25433417377278,36.082458167976256
15070,QINGDAO,120.25960829623102,36.07727544869585
15071,QINGDAO,120.35173413751411,36.0097824195088
15072,QINGDAO,120.34777449210397,36.00749154481975
15073,QINGDAO,120.85823721973698,35.86884622909534
15074,QINGDAO,120.87024653357228,35.86991765519015
15075,QINGDAO,120.86992923795108,35.86536576080088
15076,QINGDAO,120.87547185604896,35.86871051463386
15077,QINGDAO,120.881696753864,35.866856068236906
15078,QINGDAO,120.87657603917393,35.87298721771539
15079,QINGDAO,120.84663453773489,35.8718508493284
15080,QINGDAO,120.9046797002497,35.88504398936136
15081,QINGDAO,120.90466404245366,35.880030673730765
15082,QINGDAO,120.89880306733546,35.87669102560546
15083,QINGDAO,120.90469528200543,35.87533353589742
15084,WEIHAI,122.25779091953444,36.81552899426036
15085,WEIHAI,122.25757029642148,36.81133575150424
15086,WEIHAI,122.25780794118089,36.792254583333815
15087,WEIHAI,122.33173868300882,36.8132914166748
15088,WEIHAI,122.2611328296445,36.830171232973925
15089,WEIHAI,122.25837897776948,36.82578441512837
15090,WEIHAI,122.25862728219968,36.82961671864943
15091,WEIHAI,122.1099048913072,36.900931968602166
15092,WEIHAI,122.11103227468148,36.902907027774255
15093,WEIHAI,122.16480758089764,36.8442548902087
15094,WEIHAI,122.16087252634624,36.840869226211616
15095,WEIHAI,122.15456564912446,36.837204557439456
15096,WEIHAI,122.68685433200189,37.35793112680517
15097,WEIHAI,122.70313320752769,37.357951768528864
15098,WEIHAI,122.69799371171618,37.358946904019774
15099,WEIHAI,122.70314899179846,37.367188883996064
15100,WEIHAI,122.70363507677534,37.36198843113818
15101,WEIHAI,122.69823786567667,37.37338355353259
15102,WEIHAI,122.67015634969152,37.36312296832568
15103,WEIHAI,122.61902602389718,37.45043765130368
15104,WEIHAI,122.6142695380488,37.44688620037967
15105,WEIHAI,122.63017952965424,37.446741918554565
15106,WEIHAI,122.43272239239998,36.85449798422588
15107,WEIHAI,122.43810139908166,36.848328619383246
15108,WEIHAI,122.43852410697154,36.852882106317296
15109,WEIHAI,122.44399387791968,36.846297202874005
15110,WEIHAI,122.45526517411496,36.8576093733665
15111,WEIHAI,122.46091006222396,36.85579439303636
15112,WEIHAI,122.4782340024192,36.86962022040535
15113,WEIHAI,122.4715943128634,36.87122990729282
15114,WEIHAI,122.46145678849332,36.87421707582602
15115,WEIHAI,122.46596909962524,36.868520911629744
15116,WEIHAI,122.46089208796673,36.86053677807122
15117,WEIHAI,122.45610388022928,36.866278063426336
15118,WEIHAI,122.4567856816914,36.87094713043494
15119,WEIHAI,122.45549479523454,36.88243578507015
15120,WEIHAI,122.46091456881092,36.880103179976125
15121,WEIHAI,122.4669331886596,36.878281398953874
15122,WEIHAI,122.47727657228032,36.883574028325846
15123,WEIHAI,122.47806695304584,36.88040418366948
15124,WEIHAI,122.4717455289064,36.88153906351656
15125,WEIHAI,122.47174873313304,36.87673455611668
15126,WEIHAI,122.48351768921935,36.878285868656135
15127,WEIHAI,122.50598618616264,36.87547265211829
15128,WEIHAI,122.50099578372712,36.87687352614912
